trade_id,symbol,strategy,action,entry_date,exit_date,holding_days,entry_spot,exit_spot,contracts,entry_price,pnl_dollar,pnl_pct,close_reason
146,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-11-16,2020-11-24,8,283.34576416015625,284.5730285644531,11,1.0660128844705703,680.46,6.92,PROFIT_TARGET_50%
148,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-11-24,2020-11-27,3,284.5730285644531,288.9603881835937,11,0.796094510954406,383.46,3.79,PROFIT_TARGET_50%
149,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2020-11-24,2020-11-27,3,185.1266632080078,195.2533264160156,24,0.5347423039426875,701.57,6.55,PROFIT_TARGET_50%
147,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2020-11-24,2020-12-01,7,335.8334350585937,338.4222412109375,12,0.8509644724805572,584.88,5.33,PROFIT_TARGET_50%
150,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-11-27,2020-12-01,4,288.9603881835937,293.2608337402344,12,0.8728333990064137,516.11,4.71,PROFIT_TARGET_50%
151,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2020-11-27,2020-12-04,7,195.2533264160156,199.67999267578125,25,0.5847540438300918,675.66,6.12,PROFIT_TARGET_50%
152,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-01,2020-12-07,6,338.4222412109375,341.2608337402344,12,1.0276113802927256,568.56,5.28,PROFIT_TARGET_50%
153,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-01,2020-12-07,6,293.2608337402344,296.9234313964844,12,0.9248233238055636,569.17,5.23,PROFIT_TARGET_50%
154,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-04,2020-12-08,4,118.68148803710938,120.74932098388672,25,0.4219806764960561,444.38,3.88,PROFIT_TARGET_50%
156,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-07,2020-12-14,7,296.9234313964844,293.8213806152344,13,1.0671092968099956,608.58,5.24,PROFIT_TARGET_50%
157,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-08,2020-12-15,7,120.74932098388672,124.14714813232422,28,0.6930328544822189,1553.78,12.88,PROFIT_TARGET_50%
155,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-07,2020-12-16,9,341.2608337402344,342.2593994140625,13,0.8002074048845369,556.91,4.66,PROFIT_TARGET_50%
158,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-14,2020-12-16,2,293.8213806152344,298.59539794921875,13,0.913439379900808,597.1,5.05,PROFIT_TARGET_50%
159,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-15,2020-12-22,7,124.14714813232422,128.03042602539062,29,0.6392836443976879,1288.21,10.19,PROFIT_TARGET_50%
160,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-16,2020-12-24,8,342.2593994140625,342.6319274902344,14,0.7421186078912001,568.41,4.39,PROFIT_TARGET_50%
161,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-16,2020-12-24,8,298.59539794921875,299.6980285644531,14,0.8947904864006713,812.05,6.37,PROFIT_TARGET_50%
162,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-22,2020-12-28,6,128.03042602539062,132.69998168945312,29,0.3213657057986521,767.33,5.66,PROFIT_TARGET_50%
164,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-24,2020-12-28,4,299.6980285644531,302.7187194824219,14,0.5957319412964797,388.81,2.95,PROFIT_TARGET_50%
163,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-24,2020-12-31,7,342.6319274902344,347.1631774902344,15,1.0571995847354074,823.94,6.14,PROFIT_TARGET_50%
166,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-28,2021-01-04,7,132.69998168945312,125.63253784179688,30,0.3117998155314461,-2152.7,-15.31,STOP_LOSS
167,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2020-12-30,2021-01-06,7,211.3697967529297,202.3784027099609,30,2.355533120651387,-3361.21,-47.56,STOP_LOSS_DEBIT
165,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2020-12-28,2021-01-07,10,302.7187194824219,304.94537353515625,15,0.798688719185618,759.72,5.5,PROFIT_TARGET_50%
172,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-07,2021-01-13,6,95.16000366210938,91.77999877929688,30,1.9804589695139434,-2521.88,-42.45,STOP_LOSS_DEBIT
168,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2020-12-31,2021-01-25,25,347.1631774902344,356.9222412109375,30,4.524021934844072,16382.93,120.71,EXPIRED
169,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-04,2021-01-25,21,243.2566680908203,293.6000061035156,30,2.1578201443333427,8436.72,130.33,PROFIT_TARGET_DEBIT
173,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-22,2021-01-28,6,92.79000091552734,87.5199966430664,30,1.529075144639556,-2825.69,-61.6,STOP_LOSS_DEBIT
170,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-05,2021-01-29,24,127.18576049804688,128.10809326171875,30,2.418598944073999,2023.48,27.89,EXPIRED
175,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-25,2021-01-29,4,293.6000061035156,264.510009765625,30,4.219342648965565,-6733.17,-53.19,STOP_LOSS_DEBIT
171,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-07,2021-02-01,25,304.94537353515625,312.1483764648437,30,3.9644234496441015,9506.86,79.93,EXPIRED
179,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2021-02-01,2021-02-04,3,279.9366760253906,283.3299865722656,22,1.0367091170660565,1039.93,5.27,PROFIT_TARGET_50%
176,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-25,2021-02-16,22,218.85470581054688,232.3656463623047,30,2.0816826028078452,8312.39,133.1,PROFIT_TARGET_DEBIT
177,META,BEAR_PUT_SPREAD,BUY_DEBIT,2021-01-28,2021-02-16,19,262.693115234375,271.5850830078125,30,4.6883487353503455,-9294.41,-66.08,STOP_LOSS_DEBIT
180,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-02-04,2021-02-16,12,133.3795623779297,129.49539184570312,30,1.8716721780877847,-2879.45,-51.28,STOP_LOSS_DEBIT
181,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-02-04,2021-02-16,12,283.3299865722656,265.4066772460937,30,4.1735785367084475,-6073.42,-48.51,STOP_LOSS_DEBIT
174,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-01-25,2021-02-18,24,356.9222412109375,362.7998962402344,30,4.498356676204054,9859.62,73.06,EXPIRED
182,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2021-02-16,2021-02-22,6,15.268634796142578,14.298054695129396,30,0.9109858824541339,-1897.28,-69.42,STOP_LOSS_DEBIT
183,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-02-16,2021-02-23,7,232.3656463623047,222.9330139160156,30,2.483027793297495,-3506.11,-47.07,STOP_LOSS_DEBIT
178,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-02-01,2021-02-25,24,312.1483764648437,302.8638610839844,30,4.522732034955482,-13613.2,-100.33,STOP_LOSS_DEBIT
184,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-02-18,2021-02-26,8,362.7998962402344,353.1800842285156,30,3.7531456786039996,-4813.86,-42.75,STOP_LOSS_DEBIT
188,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-05,2021-03-08,3,199.3166656494141,187.6666717529297,30,0.7359411678349375,1034.28,8.09,PROFIT_TARGET_50%
185,META,BEAR_PUT_SPREAD,BUY_DEBIT,2021-02-19,2021-03-09,18,259.2830505371094,263.4266662597656,30,4.331666553679071,-5403.46,-41.58,STOP_LOSS_DEBIT
189,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-08,2021-03-09,1,187.6666717529297,224.52667236328125,30,0.65492434506249,-4593.93,-35.24,STOP_LOSS
186,AMD,BEAR_PUT_SPREAD,BUY_DEBIT,2021-02-23,2021-03-18,23,84.73999786376953,78.12000274658203,30,2.071106735114359,7940.22,127.79,PROFIT_TARGET_DEBIT
190,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-09,2021-03-18,9,224.52667236328125,217.72000122070312,25,0.7304100227263319,824.87,7.73,PROFIT_TARGET_50%
193,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-18,2021-03-24,6,78.12000274658203,76.4800033569336,30,0.5436987270340508,752.32,5.63,PROFIT_TARGET_50%
187,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2021-03-01,2021-03-25,24,124.24517059326172,117.24490356445312,30,2.2496125174845645,8206.16,121.59,EXPIRED
192,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-18,2021-03-26,8,217.72000122070312,206.23666381835935,30,0.6816324567224044,1104.04,8.52,PROFIT_TARGET_50%
194,QQQ,BEAR_PUT_SPREAD,BUY_DEBIT,2021-03-24,2021-04-01,8,302.3158874511719,314.626708984375,30,3.865494413040693,-6058.44,-52.24,STOP_LOSS_DEBIT
191,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-03-10,2021-04-05,26,361.7413330078125,378.55810546875,24,4.465500832476721,13246.8,123.6,EXPIRED
195,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2021-03-25,2021-04-05,11,117.24490356445312,122.40760803222656,30,1.7492639153708502,-3139.99,-59.83,STOP_LOSS_DEBIT
196,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-25,2021-04-12,18,76.22000122070312,78.58000183105469,30,0.7534358475856227,1322.83,10.38,PROFIT_TARGET_50%
197,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2021-03-26,2021-04-13,18,206.23666381835935,254.10667419433597,30,0.6937528697996882,-3547.26,-27.46,STOP_LOSS
201,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-04-12,2021-04-15,3,15.15310001373291,16.077939987182617,30,0.7936956505807573,1099.17,8.71,PROFIT_TARGET_50%
198,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-01,2021-04-26,25,231.61068725585935,249.95985412597656,30,2.392261689955859,7778.21,108.38,EXPIRED
204,AMD,BEAR_PUT_SPREAD,BUY_DEBIT,2021-04-20,2021-04-26,6,79.2699966430664,85.41000366210938,30,2.2176599091859757,-3797.63,-57.08,STOP_LOSS_DEBIT
199,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-05,2021-04-29,24,378.55810546875,391.32073974609375,30,3.8315851975256265,18460.24,160.6,PROFIT_TARGET_DEBIT
200,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-05,2021-04-29,24,320.9081726074219,329.79742431640625,30,4.380472609533854,16205.86,123.32,EXPIRED
205,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-26,2021-04-29,3,246.0666656494141,225.6666717529297,30,2.297714784554671,-3197.84,-46.39,STOP_LOSS_DEBIT
202,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-13,2021-04-30,17,130.70098876953125,127.8133544921875,30,2.174579841240053,-4111.11,-63.02,STOP_LOSS_DEBIT
208,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-29,2021-05-04,5,329.79742431640625,320.026123046875,30,3.97824688241505,-7078.89,-59.31,STOP_LOSS_DEBIT
203,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-04-15,2021-05-10,25,16.077939987182617,14.213316917419434,30,0.4623368414147033,-1018.04,-7.48,EXPIRED
209,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2021-05-03,2021-05-10,7,78.55000305175781,75.98999786376953,30,0.41540177533877376,822.9,5.98,PROFIT_TARGET_50%
207,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-29,2021-05-12,13,391.32073974609375,377.673095703125,30,4.345272012044404,-7731.57,-59.31,STOP_LOSS_DEBIT
211,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2021-05-10,2021-05-13,3,75.98999786376953,73.08999633789062,30,0.5735572994700169,891.38,6.71,PROFIT_TARGET_50%
206,META,BULL_CALL_SPREAD,BUY_DEBIT,2021-04-26,2021-05-20,24,300.4019775390625,315.83642578125,30,4.240385952222638,17233.84,135.47,PROFIT_TARGET_DEBIT
214,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-05-20,2021-05-24,4,14.558794021606444,15.5546236038208,30,0.9385468914130797,1524.15,12.51,PROFIT_TARGET_50%
213,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2021-05-18,2021-05-25,7,121.5929183959961,123.58943176269533,30,1.6067895018184473,-1974.77,-40.97,STOP_LOSS_DEBIT
215,META,BULL_PUT_SPREAD,SELL_CREDIT,2021-05-20,2021-05-25,5,315.83642578125,324.9365539550781,29,1.0028664659761937,1644.02,6.3,PROFIT_TARGET_50%
212,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2021-05-13,2021-05-28,15,73.08999633789062,80.08000183105469,30,0.7495479073487914,-2540.9,-19.93,STOP_LOSS
218,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-05-25,2021-05-28,3,15.590240478515623,16.18480110168457,30,0.4442694055804894,631.63,4.62,PROFIT_TARGET_50%
210,TSLA,BEAR_PUT_SPREAD,BUY_DEBIT,2021-05-05,2021-06-01,27,223.64666748046875,207.96665954589844,30,2.5422927484415396,7328.12,96.08,EXPIRED
219,META,BULL_PUT_SPREAD,SELL_CREDIT,2021-05-25,2021-06-01,7,324.9365539550781,326.264892578125,29,0.8820831528382627,1253.76,4.74,PROFIT_TARGET_50%
221,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-05-28,2021-06-02,5,16.18480110168457,16.716583251953125,30,0.2522934390885253,406.74,2.86,PROFIT_TARGET_50%
222,META,BULL_PUT_SPREAD,SELL_CREDIT,2021-06-01,2021-06-07,6,326.264892578125,333.6499938964844,30,1.048803302047908,1854.59,6.91,PROFIT_TARGET_50%
220,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2021-05-28,2021-06-08,11,121.35916900634766,123.43360137939452,30,1.5379705446225707,-2301.71,-49.89,STOP_LOSS_DEBIT
225,META,BULL_PUT_SPREAD,SELL_CREDIT,2021-06-07,2021-06-11,4,333.6499938964844,328.3763122558594,30,0.939737129428881,1235.31,4.54,PROFIT_TARGET_50%
216,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-05-24,2021-06-17,24,390.49169921875,393.10009765625,30,4.190316990337294,-3315.66,-26.38,EXPIRED
217,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-05-24,2021-06-17,24,322.323486328125,334.7604675292969,30,4.510296678622552,16424.11,121.38,EXPIRED
223,TSLA,BEAR_PUT_SPREAD,BUY_DEBIT,2021-06-02,2021-06-18,16,201.7066650390625,207.7700042724609,30,2.273211414054714,-2968.48,-43.53,STOP_LOSS_DEBIT
224,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-04,2021-06-28,24,240.23008728027344,257.4051818847656,30,2.2303110917242606,8264.07,123.51,EXPIRED
226,META,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-11,2021-06-28,17,328.3763122558594,352.54412841796875,30,3.9190067150015864,15725.39,133.75,PROFIT_TARGET_DEBIT
229,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-17,2021-06-30,13,84.55999755859375,93.93000030517578,30,1.7153062830425476,8015.69,155.77,PROFIT_TARGET_DEBIT
228,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-17,2021-07-02,15,128.3518524169922,136.3087615966797,30,1.5560445404110936,7341.77,157.27,PROFIT_TARGET_DEBIT
227,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-17,2021-07-06,19,334.7604675292969,349.5604553222656,30,3.94679663205649,15387.93,129.96,PROFIT_TARGET_DEBIT
233,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-30,2021-07-07,7,226.5666656494141,214.88333129882807,30,2.359692591489221,-3283.85,-46.39,STOP_LOSS_DEBIT
232,META,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-28,2021-07-08,10,352.54412841796875,342.6410827636719,30,3.8030518375377653,-6419.62,-56.27,STOP_LOSS_DEBIT
231,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-28,2021-07-14,16,19.916112899780277,19.773107528686523,30,0.718189944919152,-1301.61,-60.41,STOP_LOSS_DEBIT
236,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-07,2021-07-15,8,90.54000091552734,86.93000030517578,30,2.017766791652619,-2870.36,-47.42,STOP_LOSS_DEBIT
238,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-14,2021-07-15,1,19.773107528686523,18.90087127685547,30,0.5993762138348291,-916.48,-50.97,STOP_LOSS_DEBIT
230,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-06-24,2021-07-19,25,397.3115234375,397.1900024414063,30,4.546374431580261,-7114.12,-52.16,STOP_LOSS_DEBIT
235,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-06,2021-07-19,13,349.5604553222656,344.20343017578125,30,3.7692978133997173,-4637.47,-41.01,STOP_LOSS_DEBIT
234,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-02,2021-07-26,24,136.3087615966797,145.1031494140625,30,2.2299972255515854,8265.01,123.54,EXPIRED
241,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-21,2021-07-29,8,89.41000366210938,102.9499969482422,30,1.7834590191347957,7473.33,139.68,PROFIT_TARGET_DEBIT
244,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-07-29,2021-07-30,1,102.9499969482422,106.19000244140624,30,0.4473772180247648,658.31,4.82,PROFIT_TARGET_50%
237,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-08,2021-08-02,25,265.7388000488281,272.8272399902344,30,4.094206590064104,11154.1,90.81,EXPIRED
245,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-07-30,2021-08-03,4,106.19000244140624,112.55999755859376,30,0.5801333804459565,1257.08,9.48,PROFIT_TARGET_50%
247,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-03,2021-08-04,1,112.55999755859376,118.7699966430664,30,0.5211552779931079,820.59,6.11,PROFIT_TARGET_50%
246,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-02,2021-08-05,3,19.68192672729492,20.565868377685547,30,0.9267932534940913,1275.46,10.44,PROFIT_TARGET_50%
248,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-04,2021-08-05,1,118.7699966430664,112.3499984741211,30,0.5558493292619406,-2114.2,-15.86,STOP_LOSS
243,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-26,2021-08-06,11,145.1031494140625,142.54074096679688,30,2.006247180493041,-2776.35,-46.13,STOP_LOSS_DEBIT
239,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-20,2021-08-13,24,220.1666717529297,239.05667114257807,30,2.2405766262627367,8233.27,122.49,EXPIRED
251,META,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-06,2021-08-13,7,360.3455810546875,360.0184326171875,30,1.1179910250082195,1777.13,6.67,PROFIT_TARGET_50%
240,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-21,2021-08-16,26,350.8901062011719,358.0911560058594,30,4.1633704826895155,11738.36,93.98,EXPIRED
242,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-07-22,2021-08-16,25,406.9942626953125,417.751953125,30,4.518137636853197,16400.59,121.0,EXPIRED
253,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-13,2021-08-16,3,239.05667114257807,228.72332763671875,30,2.1569245610632493,-2646.61,-40.9,STOP_LOSS_DEBIT
249,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-05,2021-08-18,13,20.565868377685547,18.9743709564209,30,0.5331073539027935,-1910.71,-14.26,STOP_LOSS
255,META,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-16,2021-08-19,3,363.3690490722656,352.028564453125,30,4.042542243470777,-4901.2,-40.41,STOP_LOSS_DEBIT
250,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-05,2021-08-23,18,112.3499984741211,108.7699966430664,30,0.3725984150517254,915.18,6.59,PROFIT_TARGET_50%
257,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-19,2021-08-23,4,19.729751586914062,21.882307052612305,30,0.9053296783717704,1957.86,15.94,PROFIT_TARGET_50%
259,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-23,2021-08-27,4,21.882307052612305,22.55797576904297,30,0.2953742717517467,601.87,4.26,PROFIT_TARGET_50%
252,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-13,2021-09-07,25,145.4278106689453,152.83090209960938,30,2.0639250930641566,8763.22,141.53,PROFIT_TARGET_DEBIT
254,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-16,2021-09-09,24,417.751953125,419.6304321289063,30,3.5843321822237044,-10798.0,-100.42,STOP_LOSS_DEBIT
256,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-16,2021-09-09,24,282.1954650878906,285.27886962890625,30,4.395799615006027,2604.21,19.75,EXPIRED
261,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-08-27,2021-09-10,14,111.4000015258789,105.1999969482422,30,0.4576860203330009,592.3,4.35,PROFIT_TARGET_50%
262,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-09-07,2021-09-10,3,152.83090209960938,145.301025390625,30,1.612674230732388,-3081.17,-63.69,STOP_LOSS_DEBIT
258,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-23,2021-09-16,24,362.21575927734375,367.1458740234375,30,4.4850444394105295,7937.49,58.99,EXPIRED
260,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-08-23,2021-09-16,24,235.43333435058597,252.3300018310547,30,2.279595178966389,8116.21,118.68,EXPIRED
264,META,BULL_CALL_SPREAD,BUY_DEBIT,2021-09-09,2021-09-17,8,374.70947265625,361.5450439453125,30,4.192261408840324,-6576.46,-52.29,STOP_LOSS_DEBIT
263,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2021-09-09,2021-09-20,11,22.104455947875977,21.04393577575684,30,2.1948440976199555,-2802.53,-42.56,STOP_LOSS_DEBIT
265,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-09-15,2021-09-24,9,292.5440673828125,287.29443359375,30,3.5123576968024395,-4740.06,-44.98,STOP_LOSS_DEBIT
267,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2021-09-27,2021-09-28,1,108.16000366210938,101.5199966430664,30,1.5777411282129847,-2764.81,-58.41,STOP_LOSS_DEBIT
272,MSFT,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-06,2021-10-08,2,281.3056945800781,282.9756164550781,30,0.899249466313476,1201.7,4.4,PROFIT_TARGET_50%
266,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-09-16,2021-10-11,25,252.3300018310547,263.9800109863281,30,4.476412809787632,16525.76,123.06,EXPIRED
273,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-08,2021-10-13,5,105.05999755859376,109.16000366210938,30,0.4507942076036633,926.52,6.79,PROFIT_TARGET_50%
271,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2021-10-05,2021-10-18,13,347.21795654296875,362.0538024902344,30,1.2998290575078322,-4268.45,-16.35,STOP_LOSS
274,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-10-11,2021-10-18,7,263.9800109863281,290.03668212890625,30,3.760227303800548,14909.46,132.17,PROFIT_TARGET_DEBIT
275,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-13,2021-10-18,5,109.16000366210938,116.43000030517578,30,0.5891164142107082,1334.23,10.08,PROFIT_TARGET_50%
269,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2021-10-04,2021-10-19,15,401.9035949707031,422.5313415527344,30,1.3112545282517445,-4092.27,-15.7,STOP_LOSS
270,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2021-10-04,2021-10-19,15,135.71315002441406,145.09620666503906,30,0.7414791743574494,-2968.9,-23.24,STOP_LOSS
268,META,BEAR_PUT_SPREAD,BUY_DEBIT,2021-09-29,2021-10-20,21,336.6535949707031,337.8135070800781,30,3.988204177051202,-5229.9,-43.71,STOP_LOSS_DEBIT
277,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-18,2021-10-21,3,116.43000030517578,119.33000183105467,30,0.537382408684592,777.13,5.8,PROFIT_TARGET_50%
281,META,BEAR_CALL_SPREAD,SELL_CREDIT,2021-10-20,2021-10-22,2,337.8135070800781,321.7842102050781,30,1.070329141816753,1865.63,6.96,PROFIT_TARGET_50%
276,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2021-10-18,2021-10-25,7,290.03668212890625,341.6199951171875,30,4.092586470688971,15329.2,124.85,PROFIT_TARGET_DEBIT
283,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-22,2021-10-26,4,119.81999969482422,122.93000030517578,30,0.6941118613355464,962.26,7.45,PROFIT_TARGET_50%
284,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-25,2021-10-28,3,341.6199951171875,359.0133361816406,30,1.1564723030084032,2053.54,7.74,PROFIT_TARGET_50%
285,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-26,2021-11-01,6,122.93000030517578,125.2300033569336,30,0.4541165959681539,718.89,5.27,PROFIT_TARGET_50%
286,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2021-10-28,2021-11-01,4,359.0133361816406,402.86334228515625,30,1.210848211817126,3182.34,12.07,PROFIT_TARGET_50%
278,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2021-10-18,2021-11-02,15,294.9145812988281,319.71392822265625,30,4.01088730759534,15713.68,130.59,PROFIT_TARGET_DEBIT
280,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2021-10-19,2021-11-04,16,364.7936706542969,386.8967590332031,30,4.0140520777369915,16256.63,135.0,PROFIT_TARGET_DEBIT
287,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2021-11-01,2021-11-04,3,25.742511749267575,29.703516006469727,30,0.7451981788811601,1721.08,13.48,PROFIT_TARGET_50%
289,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-11-02,2021-11-04,2,127.62999725341795,137.5,30,0.5312033123669586,1147.4,8.56,PROFIT_TARGET_50%
279,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2021-10-19,2021-11-05,17,422.5313415527344,439.3053588867188,30,3.5838338414839797,13862.23,128.93,PROFIT_TARGET_DEBIT
291,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2021-11-04,2021-11-08,4,137.5,150.16000366210938,30,0.37218355646806245,738.87,5.32,PROFIT_TARGET_50%
288,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2021-11-01,2021-11-09,8,402.86334228515625,341.1666564941406,30,1.1966816017497415,-13047.59,-49.4,STOP_LOSS
282,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2021-10-21,2021-11-10,20,145.79849243164062,144.4874267578125,30,2.1624345726493885,-3011.77,-46.43,STOP_LOSS_DEBIT
